file,true_mod,snr_db,arm,chosen_mod,mod_correct,status,confidence,est_ber,est_ber_valid,measured_ber,decodes,confidently_wrong,old_rule_ok,lock_failures,chain_runs,secs,reason
4fsk_4dB_6030,4fsk,4,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.012,"no symbol-rate line at 31691 Hz (2.4x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_4dB_6030,4fsk,4,search,4fsk,True,ok,0.604,0.00447887,True,0.006719,True,False,True,,4,0.254,
4fsk_4dB_7030,4fsk,4,truth-params,4fsk,True,ok,0.6042,0.00482277,True,0.00561,True,False,True,,1,0.039,
4fsk_4dB_7030,4fsk,4,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.015,"no symbol-rate line at 9543 Hz (1.5x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_4dB_7030,4fsk,4,search,4fsk,True,ok,0.6042,0.00482277,True,0.00561,True,False,True,,4,0.262,
4fsk_4dB_8030,4fsk,4,truth-params,4fsk,True,ok,0.6032,0.00473705,True,0.005564,True,False,True,,1,0.035,
4fsk_4dB_8030,4fsk,4,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.015,"no symbol-rate line at 21056 Hz (0.8x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_4dB_8030,4fsk,4,search,4fsk,True,ok,0.6032,0.00473705,True,0.005564,True,False,True,,2,0.174,
4fsk_8dB_2031,4fsk,8,truth-params,4fsk,True,ok,0.7453,8.6e-07,True,0.0,True,False,True,,1,0.033,
4fsk_8dB_2031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 47713 Hz (1.1x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_2031,4fsk,8,search,4fsk,True,ok,0.7453,8.6e-07,True,0.0,True,False,True,,10,4.385,
4fsk_8dB_3031,4fsk,8,truth-params,4fsk,True,ok,0.7445,1.3e-07,True,0.0,True,False,True,,1,0.041,
4fsk_8dB_3031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 12591 Hz (1.1x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_3031,4fsk,8,search,4fsk,True,ok,0.7445,1.3e-07,True,0.0,True,False,True,,2,0.168,
4fsk_8dB_4031,4fsk,8,truth-params,4fsk,True,ok,0.7453,1.3e-07,True,0.0,True,False,True,,1,0.033,
4fsk_8dB_4031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 76668 Hz (1.1x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_4031,4fsk,8,search,4fsk,True,ok,0.7453,1.3e-07,True,0.0,True,False,True,,4,0.278,
4fsk_8dB_5031,4fsk,8,truth-params,4fsk,True,ok,0.7462,1.185e-05,True,0.0,True,False,True,,1,0.042,
4fsk_8dB_5031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.015,"no symbol-rate line at 28026 Hz (1.4x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_5031,4fsk,8,search,4fsk,True,ok,0.7462,1.185e-05,True,0.0,True,False,True,,2,0.194,
4fsk_8dB_6031,4fsk,8,truth-params,4fsk,True,ok,0.747,1.3e-07,True,0.0,True,False,True,,1,0.044,
4fsk_8dB_6031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 25639 Hz (0.7x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_6031,4fsk,8,search,4fsk,True,ok,0.747,1.3e-07,True,0.0,True,False,True,,4,0.215,
4fsk_8dB_7031,4fsk,8,truth-params,4fsk,True,ok,0.745,1.147e-05,True,0.0,True,False,True,,1,0.043,
4fsk_8dB_7031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.015,"no symbol-rate line at 19736 Hz (0.3x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_7031,4fsk,8,search,bpsk,False,low_confidence,0.0084,0.12838608,False,0.475916,False,False,False,carrier_locked|output_usable,12,2.694,"carrier lock 0.01 below 0.23; the receiver estimates its own output BER at 0.128, over the 0.05 a lock should produce - "
4fsk_8dB_8031,4fsk,8,truth-params,4fsk,True,ok,0.7468,1.17e-06,True,0.0,True,False,True,,1,0.043,
4fsk_8dB_8031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.012,"no symbol-rate line at 72882 Hz (1.7x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_8031,4fsk,8,search,4fsk,True,ok,0.7468,1.17e-06,True,0.0,True,False,True,,4,0.22,
8psk_10dB_2014,8psk,10,truth-params,8psk,True,ok,0.6594,0.00030768,True,0.000301,True,False,True,,1,0.47,
8psk_10dB_2014,8psk,10,s2-top,8psk,True,ok,0.6593,0.00030774,True,0.000301,True,False,True,,1,0.472,
8psk_10dB_2014,8psk,10,search,8psk,True,ok,0.6593,0.00030774,True,0.000301,True,False,True,,1,0.369,
8psk_10dB_3014,8psk,10,truth-params,8psk,True,ok,0.6508,0.000298,True,0.0002,True,False,True,,1,0.518,
8psk_10dB_3014,8psk,10,s2-top,8psk,True,ok,0.6509,0.00029803,True,0.0002,True,False,True,,1,0.301,
8psk_10dB_3014,8psk,10,search,8psk,True,ok,0.6509,0.00029803,True,0.0002,True,False,True,,1,0.518,
8psk_10dB_4014,8psk,10,truth-params,8psk,True,ok,0.672,0.00033642,True,0.000351,True,False,True,,1,0.356,
8psk_10dB_4014,8psk,10,s2-top,8psk,True,ok,0.672,0.00033643,True,0.000351,True,False,True,,1,0.464,
8psk_10dB_4014,8psk,10,search,8psk,True,ok,0.672,0.00033643,True,0.000351,True,False,True,,1,0.501,
8psk_10dB_5014,8psk,10,truth-params,8psk,True,ok,0.6655,0.00028496,True,0.000301,True,False,True,,1,0.485,
8psk_10dB_5014,8psk,10,s2-top,8psk,True,ok,0.6655,0.00028496,True,0.000301,True,False,True,,1,0.472,
8psk_10dB_5014,8psk,10,search,8psk,True,ok,0.6655,0.00028496,True,0.000301,True,False,True,,1,0.579,
8psk_10dB_6014,8psk,10,truth-params,8psk,True,ok,0.6514,0.00030786,True,0.000401,True,False,True,,1,0.392,
8psk_10dB_6014,8psk,10,s2-top,8psk,True,ok,0.6514,0.00030786,True,0.000401,True,False,True,,1,0.489,
8psk_10dB_6014,8psk,10,search,8psk,True,ok,0.6514,0.00030786,True,0.000401,True,False,True,,1,0.418,
8psk_10dB_7014,8psk,10,truth-params,8psk,True,ok,0.6511,0.00035089,True,0.000301,True,False,True,,1,0.403,
8psk_10dB_7014,8psk,10,s2-top,8psk,True,ok,0.6513,0.00035091,True,0.000301,True,False,True,,1,0.365,
8psk_10dB_7014,8psk,10,search,8psk,True,ok,0.6513,0.00035091,True,0.000301,True,False,True,,1,0.459,
8psk_10dB_8014,8psk,10,truth-params,8psk,True,ok,0.6603,0.00036384,True,0.000351,True,False,True,,1,0.467,
8psk_10dB_8014,8psk,10,s2-top,8psk,True,ok,0.6603,0.00036384,True,0.000351,True,False,True,,1,0.305,
8psk_10dB_8014,8psk,10,search,8psk,True,ok,0.6603,0.00036384,True,0.000351,True,False,True,,1,0.379,
8psk_13dB_2015,8psk,13,truth-params,8psk,True,ok,0.8023,1.6e-07,True,0.0,True,False,True,,1,0.415,
8psk_13dB_2015,8psk,13,s2-top,8psk,True,ok,0.8023,1.6e-07,True,0.0,True,False,True,,1,0.386,
8psk_13dB_2015,8psk,13,search,8psk,True,ok,0.8023,1.6e-07,True,0.0,True,False,True,,1,0.441,
8psk_13dB_3015,8psk,13,truth-params,8psk,True,ok,0.8108,4.2e-07,True,0.0,True,False,True,,1,0.453,
8psk_13dB_3015,8psk,13,s2-top,8psk,True,ok,0.8106,4.2e-07,True,0.0,True,False,True,,1,0.399,
8psk_13dB_3015,8psk,13,search,8psk,True,ok,0.8106,4.2e-07,True,0.0,True,False,True,,1,0.388,
8psk_13dB_4015,8psk,13,truth-params,8psk,True,ok,0.8178,7.5e-07,True,0.0,True,False,True,,1,0.414,
8psk_13dB_4015,8psk,13,s2-top,8psk,True,ok,0.8178,7.5e-07,True,0.0,True,False,True,,1,0.316,
8psk_13dB_4015,8psk,13,search,8psk,True,ok,0.8178,7.5e-07,True,0.0,True,False,True,,1,0.338,
8psk_13dB_5015,8psk,13,truth-params,8psk,True,ok,0.8026,2e-08,True,0.0,True,False,True,,1,0.432,
8psk_13dB_5015,8psk,13,s2-top,8psk,True,ok,0.8026,2e-08,True,0.0,True,False,True,,1,0.319,
8psk_13dB_5015,8psk,13,search,8psk,True,ok,0.8026,2e-08,True,0.0,True,False,True,,1,0.536,
8psk_13dB_6015,8psk,13,truth-params,8psk,True,ok,0.8031,5e-08,True,0.0,True,False,True,,1,0.412,
8psk_13dB_6015,8psk,13,s2-top,8psk,True,ok,0.8032,5e-08,True,0.0,True,False,True,,1,0.316,
8psk_13dB_6015,8psk,13,search,8psk,True,ok,0.8032,5e-08,True,0.0,True,False,True,,1,0.382,
8psk_13dB_7015,8psk,13,truth-params,8psk,True,ok,0.8033,2.9e-07,True,0.0,True,False,True,,1,0.428,
8psk_13dB_7015,8psk,13,s2-top,8psk,True,ok,0.8037,2.9e-07,True,0.0,True,False,True,,1,0.372,
8psk_13dB_7015,8psk,13,search,8psk,True,ok,0.8037,2.9e-07,True,0.0,True,False,True,,1,0.406,
8psk_13dB_8015,8psk,13,truth-params,8psk,True,ok,0.8148,2.19e-06,True,0.0,True,False,True,,1,0.414,
8psk_13dB_8015,8psk,13,s2-top,8psk,True,ok,0.8149,2.19e-06,True,0.0,True,False,True,,1,0.474,
8psk_13dB_8015,8psk,13,search,8psk,True,ok,0.8149,2.19e-06,True,0.0,True,False,True,,1,0.384,
8psk_15dB_2016,8psk,15,truth-params,8psk,True,ok,0.879,0.0,True,0.0,True,False,True,,1,0.516,
8psk_15dB_2016,8psk,15,s2-top,8psk,True,ok,0.879,0.0,True,0.0,True,False,True,,1,0.356,
8psk_15dB_2016,8psk,15,search,8psk,True,ok,0.879,0.0,True,0.0,True,False,True,,1,0.543,
8psk_15dB_3016,8psk,15,truth-params,8psk,True,ok,0.8862,0.0,True,0.0,True,False,True,,1,0.513,
8psk_15dB_3016,8psk,15,s2-top,8psk,True,ok,0.8862,0.0,True,0.0,True,False,True,,1,0.326,
8psk_15dB_3016,8psk,15,search,8psk,True,ok,0.8862,0.0,True,0.0,True,False,True,,1,0.387,
8psk_15dB_4016,8psk,15,truth-params,8psk,True,ok,0.8725,0.0,True,0.0,True,False,True,,1,0.467,
8psk_15dB_4016,8psk,15,s2-top,8psk,True,ok,0.8724,0.0,True,0.0,True,False,True,,1,0.451,
8psk_15dB_4016,8psk,15,search,8psk,True,ok,0.8724,0.0,True,0.0,True,False,True,,1,0.492,
8psk_15dB_5016,8psk,15,truth-params,8psk,True,ok,0.8719,0.0,True,0.0,True,False,True,,1,0.427,
8psk_15dB_5016,8psk,15,s2-top,8psk,True,ok,0.8719,0.0,True,0.0,True,False,True,,1,0.397,
8psk_15dB_5016,8psk,15,search,8psk,True,ok,0.8719,0.0,True,0.0,True,False,True,,1,0.532,
8psk_15dB_6016,8psk,15,truth-params,8psk,True,ok,0.8821,0.0,True,0.0,True,False,True,,1,0.484,
8psk_15dB_6016,8psk,15,s2-top,8psk,True,ok,0.8822,0.0,True,0.0,True,False,True,,1,0.297,
8psk_15dB_6016,8psk,15,search,8psk,True,ok,0.8822,0.0,True,0.0,True,False,True,,1,0.479,
8psk_15dB_7016,8psk,15,truth-params,8psk,True,ok,0.8709,0.0,True,0.0,True,False,True,,1,0.386,
8psk_15dB_7016,8psk,15,s2-top,8psk,True,ok,0.8709,0.0,True,0.0,True,False,True,,1,0.362,
8psk_15dB_7016,8psk,15,search,8psk,True,ok,0.8709,0.0,True,0.0,True,False,True,,5,1.609,
8psk_15dB_8016,8psk,15,truth-params,8psk,True,ok,0.8668,0.0,True,0.0,True,False,True,,1,0.436,
8psk_15dB_8016,8psk,15,s2-top,8psk,True,ok,0.8668,0.0,True,0.0,True,False,True,,1,0.314,
8psk_15dB_8016,8psk,15,search,8psk,True,ok,0.8668,0.0,True,0.0,True,False,True,,1,0.363,
8psk_20dB_2017,8psk,20,truth-params,8psk,True,ok,0.9574,0.0,True,0.0,True,False,True,,1,0.525,
8psk_20dB_2017,8psk,20,s2-top,8psk,True,ok,0.9574,0.0,True,0.0,True,False,True,,1,0.486,
8psk_20dB_2017,8psk,20,search,8psk,True,ok,0.9574,0.0,True,0.0,True,False,True,,1,0.493,
8psk_20dB_3017,8psk,20,truth-params,8psk,True,ok,0.9577,0.0,True,0.0,True,False,True,,1,0.53,
8psk_20dB_3017,8psk,20,s2-top,8psk,True,ok,0.9577,0.0,True,0.0,True,False,True,,1,0.462,
8psk_20dB_3017,8psk,20,search,8psk,True,ok,0.9577,0.0,True,0.0,True,False,True,,1,0.489,
8psk_20dB_4017,8psk,20,truth-params,8psk,True,ok,0.958,0.0,True,0.0,True,False,True,,1,0.448,
8psk_20dB_4017,8psk,20,s2-top,8psk,True,ok,0.958,0.0,True,0.0,True,False,True,,1,0.477,
8psk_20dB_4017,8psk,20,search,8psk,True,ok,0.958,0.0,True,0.0,True,False,True,,1,0.54,
8psk_20dB_5017,8psk,20,truth-params,8psk,True,ok,0.9572,0.0,True,0.0,True,False,True,,1,0.496,
8psk_20dB_5017,8psk,20,s2-top,8psk,True,ok,0.9572,0.0,True,0.0,True,False,True,,1,0.348,
8psk_20dB_5017,8psk,20,search,8psk,True,ok,0.9572,0.0,True,0.0,True,False,True,,1,0.476,
8psk_20dB_6017,8psk,20,truth-params,8psk,True,ok,0.9564,0.0,True,0.0,True,False,True,,1,0.446,
8psk_20dB_6017,8psk,20,s2-top,8psk,True,ok,0.9564,0.0,True,0.0,True,False,True,,1,0.414,
8psk_20dB_6017,8psk,20,search,8psk,True,ok,0.9564,0.0,True,0.0,True,False,True,,1,0.528,
8psk_20dB_7017,8psk,20,truth-params,8psk,True,ok,0.9582,0.0,True,0.0,True,False,True,,1,0.49,
8psk_20dB_7017,8psk,20,s2-top,8psk,True,ok,0.9582,0.0,True,0.0,True,False,True,,1,0.353,
8psk_20dB_7017,8psk,20,search,8psk,True,ok,0.9582,0.0,True,0.0,True,False,True,,1,0.499,
8psk_20dB_8017,8psk,20,truth-params,8psk,True,ok,0.9571,0.0,True,0.0,True,False,True,,1,0.405,
8psk_20dB_8017,8psk,20,s2-top,8psk,True,ok,0.9571,0.0,True,0.0,True,False,True,,1,0.379,
8psk_20dB_8017,8psk,20,search,8psk,True,ok,0.9571,0.0,True,0.0,True,False,True,,1,0.389,
8psk_4dB_2012,8psk,4,truth-params,8psk,True,low_confidence,0.1625,0.03028256,False,0.240169,False,False,False,carrier_locked,1,0.38,carrier lock 0.16 below 0.30
8psk_4dB_2012,8psk,4,s2-top,8psk,True,low_confidence,0.0107,0.04162701,False,0.485403,False,False,False,carrier_aligned|carrier_locked,1,0.435,"spectrum sits +5078 Hz off centre (0.10 of the symbol rate, limit 0.03) - the carrier offset hypothesis is wrong; carrie"
8psk_4dB_2012,8psk,4,search,8psk,True,low_confidence,0.1625,0.03028256,False,0.240169,False,False,False,carrier_locked,12,3.407,carrier lock 0.16 below 0.30
8psk_4dB_3012,8psk,4,truth-params,8psk,True,low_confidence,0.1401,0.03359108,False,0.301413,False,False,False,carrier_locked,1,0.4,carrier lock 0.14 below 0.30
8psk_4dB_3012,8psk,4,s2-top,8psk,True,low_confidence,0.0163,0.04060223,False,0.484416,False,False,False,carrier_locked,1,0.318,carrier lock 0.02 below 0.30
8psk_4dB_3012,8psk,4,search,16qam,False,low_confidence,0.0411,0.04850538,False,0.484616,False,False,False,carrier_locked,12,2.801,carrier lock 0.04 below 0.59
8psk_4dB_4012,8psk,4,truth-params,8psk,True,low_confidence,0.027,0.03982757,False,0.483832,False,False,False,carrier_locked,1,0.376,carrier lock 0.03 below 0.30
8psk_4dB_4012,8psk,4,s2-top,8psk,True,low_confidence,0.0309,0.04247292,False,0.483882,False,False,False,carrier_aligned|carrier_locked,1,0.429,"spectrum sits +5908 Hz off centre (0.12 of the symbol rate, limit 0.03) - the carrier offset hypothesis is wrong; carrie"
8psk_4dB_4012,8psk,4,search,4fsk,False,low_confidence,0.1197,0.34722924,False,0.486138,False,False,False,output_usable|tone_margin,12,3.359,"the receiver estimates its own output BER at 0.347, over the 0.05 a lock should produce - it is describing a demodulatio"
8psk_4dB_5012,8psk,4,truth-params,8psk,True,low_confidence,0.1292,0.03002202,False,0.114596,False,False,False,carrier_locked,1,0.395,carrier lock 0.13 below 0.30
8psk_4dB_5012,8psk,4,s2-top,8psk,True,low_confidence,0.0196,0.04206161,False,0.484492,False,False,False,carrier_aligned|carrier_locked,1,0.397,"spectrum sits -8398 Hz off centre (0.17 of the symbol rate, limit 0.03) - the carrier offset hypothesis is wrong; carrie"
8psk_4dB_5012,8psk,4,search,2fsk,False,low_confidence,0.2105,0.30152383,False,0.481548,False,False,True,output_usable,12,3.176,"the receiver estimates its own output BER at 0.302, over the 0.05 a lock should produce - it is describing a demodulatio"
8psk_4dB_6012,8psk,4,truth-params,8psk,True,low_confidence,0.0119,0.0400476,False,0.484883,False,False,False,carrier_locked,1,0.428,carrier lock 0.01 below 0.30
8psk_4dB_6012,8psk,4,s2-top,8psk,True,low_confidence,0.0242,0.04410473,False,0.483329,False,False,False,carrier_aligned|carrier_locked,1,0.476,"spectrum sits +9619 Hz off centre (0.19 of the symbol rate, limit 0.03) - the carrier offset hypothesis is wrong; carrie"
8psk_4dB_6012,8psk,4,search,2fsk,False,low_confidence,0.1893,0.32220374,False,0.480635,False,False,True,output_usable,12,2.875,"the receiver estimates its own output BER at 0.322, over the 0.05 a lock should produce - it is describing a demodulatio"
8psk_4dB_7012,8psk,4,truth-params,8psk,True,low_confidence,0.0262,0.03879347,False,0.48293,False,False,False,carrier_locked,1,0.405,carrier lock 0.03 below 0.30
8psk_4dB_7012,8psk,4,s2-top,8psk,True,low_confidence,0.0383,0.04486466,False,0.483281,False,False,False,carrier_aligned|carrier_locked,1,0.388,"spectrum sits -9619 Hz off centre (0.19 of the symbol rate, limit 0.03) - the carrier offset hypothesis is wrong; carrie"
8psk_4dB_7012,8psk,4,search,2fsk,False,low_confidence,0.05,0.45721887,False,0.482704,False,False,False,output_usable|tone_margin,12,3.041,"the receiver estimates its own output BER at 0.457, over the 0.05 a lock should produce - it is describing a demodulatio"
8psk_4dB_8012,8psk,4,truth-params,8psk,True,low_confidence,0.0334,0.0318554,False,0.358123,False,False,False,carrier_locked,1,0.385,carrier lock 0.03 below 0.30
8psk_4dB_8012,8psk,4,s2-top,8psk,True,low_confidence,0.0625,0.03576771,False,0.484325,False,False,False,carrier_aligned|carrier_locked,1,0.367,"spectrum sits -6201 Hz off centre (0.12 of the symbol rate, limit 0.03) - the carrier offset hypothesis is wrong; carrie"
8psk_4dB_8012,8psk,4,search,2fsk,False,low_confidence,0.2313,0.28122665,False,0.479754,False,False,True,output_usable,12,2.963,"the receiver estimates its own output BER at 0.281, over the 0.05 a lock should produce - it is describing a demodulatio"
8psk_8dB_2013,8psk,8,truth-params,8psk,True,ok,0.4882,0.00281714,True,0.002956,True,False,True,,1,0.458,
8psk_8dB_2013,8psk,8,s2-top,8psk,True,ok,0.4882,0.00281714,True,0.002956,True,False,True,,1,0.427,
8psk_8dB_2013,8psk,8,search,8psk,True,ok,0.4882,0.00281714,True,0.002956,True,False,True,,1,0.486,
8psk_8dB_3013,8psk,8,truth-params,8psk,True,ok,0.5155,0.00245051,True,0.002505,True,False,True,,1,0.464,
8psk_8dB_3013,8psk,8,s2-top,8psk,True,ok,0.5157,0.0024507,True,0.002505,True,False,True,,1,0.438,
8psk_8dB_3013,8psk,8,search,8psk,True,ok,0.5157,0.0024507,True,0.002505,True,False,True,,1,0.442,
8psk_8dB_4013,8psk,8,truth-params,8psk,True,ok,0.5056,0.0027391,True,0.003057,True,False,True,,1,0.42,
8psk_8dB_4013,8psk,8,s2-top,8psk,True,ok,0.5058,0.00273944,True,0.003057,True,False,True,,1,0.433,
8psk_8dB_4013,8psk,8,search,8psk,True,ok,0.5058,0.00273944,True,0.003057,True,False,True,,1,0.478,
8psk_8dB_5013,8psk,8,truth-params,8psk,True,ok,0.5076,0.00268575,True,0.002908,True,False,True,,1,0.433,
8psk_8dB_5013,8psk,8,s2-top,8psk,True,low_confidence,0.0226,0.02921387,False,0.484532,False,False,False,carrier_aligned|carrier_locked,1,0.375,"spectrum sits +3223 Hz off centre (0.06 of the symbol rate, limit 0.03) - the carrier offset hypothesis is wrong; carrie"
8psk_8dB_5013,8psk,8,search,8psk,True,ok,0.5076,0.00268575,True,0.002908,True,False,True,,1,0.46,
8psk_8dB_6013,8psk,8,truth-params,8psk,True,ok,0.4956,0.00262241,True,0.002507,True,False,True,,1,0.41,
8psk_8dB_6013,8psk,8,s2-top,8psk,True,ok,0.4956,0.00262241,True,0.002507,True,False,True,,1,0.48,
8psk_8dB_6013,8psk,8,search,8psk,True,ok,0.4956,0.00262241,True,0.002507,True,False,True,,1,0.362,
8psk_8dB_7013,8psk,8,truth-params,8psk,True,ok,0.4953,0.00286022,True,0.00301,True,False,True,,1,0.467,
8psk_8dB_7013,8psk,8,s2-top,8psk,True,ok,0.4958,0.00288527,True,0.003261,True,False,True,,1,0.415,
8psk_8dB_7013,8psk,8,search,8psk,True,ok,0.4958,0.00288527,True,0.003261,True,False,True,,1,0.503,
8psk_8dB_8013,8psk,8,truth-params,8psk,True,ok,0.503,0.00291361,True,0.003405,True,False,True,,1,0.483,
8psk_8dB_8013,8psk,8,s2-top,8psk,True,ok,0.5021,0.00291345,True,0.003405,True,False,True,,1,0.31,
8psk_8dB_8013,8psk,8,search,8psk,True,ok,0.5021,0.00291345,True,0.003405,True,False,True,,1,0.534,
bpsk_10dB_2002,bpsk,10,truth-params,bpsk,True,ok,0.9699,0.0,True,0.0,True,False,True,,1,1.205,
bpsk_10dB_2002,bpsk,10,s2-top,bpsk,True,ok,0.9699,0.0,True,0.0,True,False,True,,1,0.905,
bpsk_10dB_2002,bpsk,10,search,bpsk,True,ok,0.9699,0.0,True,0.0,True,False,True,,1,1.109,
bpsk_10dB_3002,bpsk,10,truth-params,bpsk,True,ok,0.9675,0.0,True,0.0,True,False,True,,1,0.908,
bpsk_10dB_3002,bpsk,10,s2-top,bpsk,True,ok,0.9675,0.0,True,0.0,True,False,True,,1,0.843,
bpsk_10dB_3002,bpsk,10,search,bpsk,True,ok,0.9675,0.0,True,0.0,True,False,True,,1,1.145,
bpsk_10dB_4002,bpsk,10,truth-params,bpsk,True,ok,0.9711,0.0,True,0.0,True,False,True,,1,0.922,
bpsk_10dB_4002,bpsk,10,s2-top,bpsk,True,ok,0.9711,0.0,True,0.0,True,False,True,,1,0.831,
bpsk_10dB_4002,bpsk,10,search,bpsk,True,ok,0.9711,0.0,True,0.0,True,False,True,,1,1.23,
bpsk_10dB_5002,bpsk,10,truth-params,bpsk,True,ok,0.9725,0.0,True,0.0,True,False,True,,1,0.98,
bpsk_10dB_5002,bpsk,10,s2-top,bpsk,True,ok,0.9725,0.0,True,0.0,True,False,True,,1,0.846,
bpsk_10dB_5002,bpsk,10,search,bpsk,True,ok,0.9725,0.0,True,0.0,True,False,True,,1,1.175,
bpsk_10dB_6002,bpsk,10,truth-params,bpsk,True,ok,0.9691,0.0,True,0.0,True,False,True,,1,0.921,
bpsk_10dB_6002,bpsk,10,s2-top,bpsk,True,ok,0.9692,0.0,True,0.0,True,False,True,,1,0.994,
bpsk_10dB_6002,bpsk,10,search,bpsk,True,ok,0.9692,0.0,True,0.0,True,False,True,,1,1.124,
bpsk_10dB_7002,bpsk,10,truth-params,bpsk,True,ok,0.9719,0.0,True,0.0,True,False,True,,1,0.969,
bpsk_10dB_7002,bpsk,10,s2-top,bpsk,True,ok,0.9719,0.0,True,0.0,True,False,True,,1,0.917,
bpsk_10dB_7002,bpsk,10,search,bpsk,True,ok,0.9719,0.0,True,0.0,True,False,True,,1,1.229,
bpsk_10dB_8002,bpsk,10,truth-params,bpsk,True,ok,0.969,0.0,True,0.0,True,False,True,,1,0.929,
bpsk_10dB_8002,bpsk,10,s2-top,bpsk,True,ok,0.9689,0.0,True,0.0,True,False,True,,1,0.812,
bpsk_10dB_8002,bpsk,10,search,bpsk,True,ok,0.9689,0.0,True,0.0,True,False,True,,1,1.135,
bpsk_13dB_2003,bpsk,13,truth-params,bpsk,True,ok,0.9858,0.0,True,0.0,True,False,True,,1,0.887,
bpsk_13dB_2003,bpsk,13,s2-top,bpsk,True,ok,0.9858,0.0,True,0.0,True,False,True,,1,0.84,
bpsk_13dB_2003,bpsk,13,search,bpsk,True,ok,0.9858,0.0,True,0.0,True,False,True,,1,1.112,
bpsk_13dB_3003,bpsk,13,truth-params,bpsk,True,ok,0.9859,0.0,True,0.0,True,False,True,,1,0.866,
bpsk_13dB_3003,bpsk,13,s2-top,bpsk,True,ok,0.9859,0.0,True,0.0,True,False,True,,1,0.918,
bpsk_13dB_3003,bpsk,13,search,bpsk,True,ok,0.9859,0.0,True,0.0,True,False,True,,1,1.016,
bpsk_13dB_4003,bpsk,13,truth-params,bpsk,True,ok,0.9866,0.0,True,0.0,True,False,True,,1,0.869,
bpsk_13dB_4003,bpsk,13,s2-top,bpsk,True,ok,0.9866,0.0,True,0.0,True,False,True,,1,0.805,
bpsk_13dB_4003,bpsk,13,search,bpsk,True,ok,0.9866,0.0,True,0.0,True,False,True,,1,1.131,
bpsk_13dB_5003,bpsk,13,truth-params,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,0.901,
bpsk_13dB_5003,bpsk,13,s2-top,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,0.874,
bpsk_13dB_5003,bpsk,13,search,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,1.154,
bpsk_13dB_6003,bpsk,13,truth-params,bpsk,True,ok,0.9869,0.0,True,0.0,True,False,True,,1,0.892,
bpsk_13dB_6003,bpsk,13,s2-top,bpsk,True,ok,0.9869,0.0,True,0.0,True,False,True,,1,0.897,
bpsk_13dB_6003,bpsk,13,search,bpsk,True,ok,0.9869,0.0,True,0.0,True,False,True,,1,1.073,
bpsk_13dB_7003,bpsk,13,truth-params,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,0.986,
bpsk_13dB_7003,bpsk,13,s2-top,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,0.909,
bpsk_13dB_7003,bpsk,13,search,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,1.103,
bpsk_13dB_8003,bpsk,13,truth-params,bpsk,True,ok,0.9861,0.0,True,0.0,True,False,True,,1,1.058,
bpsk_13dB_8003,bpsk,13,s2-top,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,1.138,
bpsk_13dB_8003,bpsk,13,search,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,1.453,
bpsk_15dB_2004,bpsk,15,truth-params,bpsk,True,ok,0.991,0.0,True,0.0,True,False,True,,1,1.007,
bpsk_15dB_2004,bpsk,15,s2-top,bpsk,True,ok,0.991,0.0,True,0.0,True,False,True,,1,1.023,
